,StudentId,CourseName,UniversityName,RegisteredDate,State,City,SubjectName,FollowDate,StudentClient,SignupSource,PlanType,PaymentDate
1109,2b084ab4c16977823d884f11086a9362127325498c6f8fd1aabe2ea45fca7434,Enfermagem,ESTÁCIO,"(2015, 8, 13, 16, 46, 51)",Ceará,Fortaleza,Saúde da Mulher,"(2017, 11, 18, 19, 58, 22)",Website,Email,Mensal,"(2017, 11, 14, 21, 59, 3)"
1110,2b084ab4c16977823d884f11086a9362127325498c6f8fd1aabe2ea45fca7434,Enfermagem,ESTÁCIO,"(2015, 8, 13, 16, 46, 51)",Ceará,Fortaleza,Enfermagem,"(2016, 5, 3, 22, 58, 21)",Website,Email,Mensal,"(2017, 11, 14, 21, 59, 3)"
1111,2b084ab4c16977823d884f11086a9362127325498c6f8fd1aabe2ea45fca7434,Enfermagem,ESTÁCIO,"(2015, 8, 13, 16, 46, 51)",Ceará,Fortaleza,Fundamentos Sociantropologicos,"(2016, 5, 3, 23, 5, 32)",Website,Email,Mensal,"(2017, 11, 14, 21, 59, 3)"
1112,783c1b4c95832624d417f23141f59cb2bb0992f27efad4eb5f198a44a9a5777a,Engenharia Civil,ESTÁCIO,"(2015, 8, 16, 14, 18, 42)",Rio de Janeiro,Niterói,Ética e Responsabilidade Social,"(2017, 10, 31, 23, 42, 36)",,Email,Mensal,"(2017, 11, 2, 14, 10, 59)"
1113,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,Contabilidade / Ciências Contábeis,UNOPAR,"(2015, 8, 16, 19, 26, 8)",Amapá,Macapá,Contabilidade / Ciências Contábeis,"(2017, 10, 21, 10, 5, 59)",Website,Facebook,Mensal,"(2017, 11, 22, 21, 33, 56)"
1114,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,Contabilidade / Ciências Contábeis,UNOPAR,"(2015, 8, 16, 19, 26, 8)",Amapá,Macapá,Metodologia Científica,"(2017, 10, 21, 10, 5, 53)",Website,Facebook,Mensal,"(2017, 11, 22, 21, 33, 56)"
1115,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,Contabilidade / Ciências Contábeis,UNOPAR,"(2015, 8, 16, 19, 26, 8)",Amapá,Macapá,Modelos de Gestão,"(2018, 5, 7, 22, 40, 9)",Website,Facebook,Mensal,"(2017, 11, 22, 21, 33, 56)"
1116,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,Contabilidade / Ciências Contábeis,UNOPAR,"(2015, 8, 16, 19, 26, 8)",Amapá,Macapá,"Ética, Politica e Sociedade","(2018, 5, 8, 23, 9, 4)",Website,Facebook,Mensal,"(2017, 11, 22, 21, 33, 56)"
1117,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,Contabilidade / Ciências Contábeis,UNOPAR,"(2015, 8, 16, 19, 26, 8)",Amapá,Macapá,Metodologia Científica e Redação Científica,"(2017, 10, 21, 10, 5, 54)",Website,Facebook,Mensal,"(2017, 11, 22, 21, 33, 56)"
1118,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,Contabilidade / Ciências Contábeis,UNOPAR,"(2015, 8, 16, 19, 26, 8)",Amapá,Macapá,Capital de Giro,"(2017, 10, 21, 10, 6, 20)",Website,Facebook,Mensal,"(2017, 11, 22, 21, 33, 56)"
1119,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,Contabilidade / Ciências Contábeis,UNOPAR,"(2015, 8, 16, 19, 26, 8)",Amapá,Macapá,Contabilidade,"(2017, 10, 21, 10, 5, 57)",Website,Facebook,Mensal,"(2017, 11, 22, 21, 33, 56)"
1120,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,Contabilidade / Ciências Contábeis,UNOPAR,"(2015, 8, 16, 19, 26, 8)",Amapá,Macapá,Modelo de Gestao,"(2018, 5, 7, 22, 34, 40)",Website,Facebook,Mensal,"(2017, 11, 22, 21, 33, 56)"
1121,d46caa9596ffc9b626b5b352ab2abcc973547468739ee261424077b08af34dee,Engenharia de Produção,UNIBRASIL,"(2015, 8, 19, 16, 36, 47)",,,Resistência dos Materiais,"(2015, 9, 7, 20, 2, 4)",Website,Email,Mensal,"(2017, 11, 8, 17, 33, 27)"
1122,d46caa9596ffc9b626b5b352ab2abcc973547468739ee261424077b08af34dee,Engenharia de Produção,UNIBRASIL,"(2015, 8, 19, 16, 36, 47)",,,Cálculo Numérico,"(2015, 9, 7, 20, 2, 4)",Website,Email,Mensal,"(2017, 11, 8, 17, 33, 27)"
1123,d46caa9596ffc9b626b5b352ab2abcc973547468739ee261424077b08af34dee,Engenharia de Produção,UNIBRASIL,"(2015, 8, 19, 16, 36, 47)",,,Cálculo Diferencial e Integral II,"(2015, 9, 7, 20, 2, 4)",Website,Email,Mensal,"(2017, 11, 8, 17, 33, 27)"
1124,d46caa9596ffc9b626b5b352ab2abcc973547468739ee261424077b08af34dee,Engenharia de Produção,UNIBRASIL,"(2015, 8, 19, 16, 36, 47)",,,Métodos Numéricos,"(2015, 9, 7, 20, 2, 4)",Website,Email,Mensal,"(2017, 11, 8, 17, 33, 27)"
1125,d46caa9596ffc9b626b5b352ab2abcc973547468739ee261424077b08af34dee,Engenharia de Produção,UNIBRASIL,"(2015, 8, 19, 16, 36, 47)",,,Álgebra Linear,"(2015, 9, 7, 20, 2, 4)",Website,Email,Mensal,"(2017, 11, 8, 17, 33, 27)"
1126,d46caa9596ffc9b626b5b352ab2abcc973547468739ee261424077b08af34dee,Engenharia de Produção,UNIBRASIL,"(2015, 8, 19, 16, 36, 47)",,,Sistemas Operacionais,"(2017, 12, 1, 13, 46, 45)",Website,Email,Mensal,"(2017, 11, 8, 17, 33, 27)"
1127,0e520552d0e03cf34d5b79ef412e9fe9666fca560e61b57e99aa9a8f87580596,Nutrição,ESTÁCIO,"(2015, 8, 19, 19, 43, 53)",Rio de Janeiro,Rio de Janeiro,Genética,"(2016, 3, 18, 21, 21, 16)",iOS | 8.4,Facebook,Mensal,"(2017, 11, 28, 22, 46, 47)"
1128,0e520552d0e03cf34d5b79ef412e9fe9666fca560e61b57e99aa9a8f87580596,Nutrição,ESTÁCIO,"(2015, 8, 19, 19, 43, 53)",Rio de Janeiro,Rio de Janeiro,Bioquímica,"(2017, 11, 28, 20, 48, 13)",iOS | 8.4,Facebook,Mensal,"(2017, 11, 28, 22, 46, 47)"
1129,0e520552d0e03cf34d5b79ef412e9fe9666fca560e61b57e99aa9a8f87580596,Nutrição,ESTÁCIO,"(2015, 8, 19, 19, 43, 53)",Rio de Janeiro,Rio de Janeiro,Histologia e Embriologia,"(2016, 3, 18, 21, 21, 16)",iOS | 8.4,Facebook,Mensal,"(2017, 11, 28, 22, 46, 47)"
1130,0e520552d0e03cf34d5b79ef412e9fe9666fca560e61b57e99aa9a8f87580596,Nutrição,ESTÁCIO,"(2015, 8, 19, 19, 43, 53)",Rio de Janeiro,Rio de Janeiro,Anatomia Sistêmica,"(2017, 12, 3, 17, 14, 39)",iOS | 8.4,Facebook,Mensal,"(2017, 11, 28, 22, 46, 47)"
1131,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Administração Financeira,"(2017, 11, 12, 23, 47, 59)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1132,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Microeconomia,"(2018, 5, 20, 1, 23, 18)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1133,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Administração da Produção,"(2016, 3, 9, 15, 8, 44)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1134,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Mercado Financeiro,"(2018, 11, 2, 15, 33, 47)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1135,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Administração da Produção I,"(2016, 3, 9, 15, 8, 44)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1136,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Gestão Pública,"(2016, 3, 9, 15, 8, 44)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1137,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Contabilidade de Custos,"(2018, 5, 20, 1, 43, 7)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1138,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Administração da Produção e Operações,"(2016, 3, 9, 15, 8, 44)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1139,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Métodos Quantitativos,"(2018, 11, 2, 18, 42, 20)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1140,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Fundamentos de Comércio Exterior,"(2018, 5, 20, 0, 47, 24)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1141,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Desenvolvimento Organizacional,"(2016, 3, 9, 15, 8, 44)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1142,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,Nutrição,UFS,"(2015, 8, 20, 14, 27, 27)",Sergipe,Aracaju,Fundamentos do Comércio Exterior,"(2018, 5, 20, 1, 43, 18)",Website,Email,Mensal,"(2017, 11, 13, 18, 59, 42)"
1143,5f1122241736922314834759c0775cc2d85594b0f8985466aa2d673e7283b326,Engenharia Civil,UVV,"(2015, 8, 28, 12, 7, 15)",Espírito Santo,Vitória,Resistência dos Materiais,"(2016, 3, 23, 17, 17, 8)",Website,Email,Mensal,"(2017, 11, 13, 16, 49, 22)"
1144,5f1122241736922314834759c0775cc2d85594b0f8985466aa2d673e7283b326,Engenharia Civil,UVV,"(2015, 8, 28, 12, 7, 15)",Espírito Santo,Vitória,Cálculo I,"(2016, 3, 23, 17, 17, 8)",Website,Email,Mensal,"(2017, 11, 13, 16, 49, 22)"
1145,5f1122241736922314834759c0775cc2d85594b0f8985466aa2d673e7283b326,Engenharia Civil,UVV,"(2015, 8, 28, 12, 7, 15)",Espírito Santo,Vitória,Cálculo II,"(2016, 3, 23, 17, 17, 8)",Website,Email,Mensal,"(2017, 11, 13, 16, 49, 22)"
1146,5f1122241736922314834759c0775cc2d85594b0f8985466aa2d673e7283b326,Engenharia Civil,UVV,"(2015, 8, 28, 12, 7, 15)",Espírito Santo,Vitória,Física I,"(2016, 3, 23, 17, 17, 8)",Website,Email,Mensal,"(2017, 11, 13, 16, 49, 22)"
1147,5f1122241736922314834759c0775cc2d85594b0f8985466aa2d673e7283b326,Engenharia Civil,UVV,"(2015, 8, 28, 12, 7, 15)",Espírito Santo,Vitória,Álgebra Linear,"(2016, 3, 23, 17, 17, 8)",Website,Email,Mensal,"(2017, 11, 13, 16, 49, 22)"
1148,3e5fe4ffe1e5fd6a97a773b47436eacf1edbc694e3d2b2c3b02844e0670bdbfc,Matemática,ESTÁCIO EAD,"(2015, 8, 30, 10, 8, 24)",Rio de Janeiro,Rio de Janeiro,Cálculo II,"(2016, 5, 11, 23, 23, 32)",Android | 5.0.2 | sdk 21,Email,Mensal,"(2017, 11, 2, 17, 22, 20)"
1149,3e5fe4ffe1e5fd6a97a773b47436eacf1edbc694e3d2b2c3b02844e0670bdbfc,Matemática,ESTÁCIO EAD,"(2015, 8, 30, 10, 8, 24)",Rio de Janeiro,Rio de Janeiro,Prática de Ensino e Estágio Supervisionado em Matemática,"(2017, 11, 14, 20, 39, 12)",Android | 5.0.2 | sdk 21,Email,Mensal,"(2017, 11, 2, 17, 22, 20)"
1150,3e5fe4ffe1e5fd6a97a773b47436eacf1edbc694e3d2b2c3b02844e0670bdbfc,Matemática,ESTÁCIO EAD,"(2015, 8, 30, 10, 8, 24)",Rio de Janeiro,Rio de Janeiro,Seminários Integrados em Matemática,"(2017, 9, 4, 21, 22, 37)",Android | 5.0.2 | sdk 21,Email,Mensal,"(2017, 11, 2, 17, 22, 20)"
1151,3e5fe4ffe1e5fd6a97a773b47436eacf1edbc694e3d2b2c3b02844e0670bdbfc,Matemática,ESTÁCIO EAD,"(2015, 8, 30, 10, 8, 24)",Rio de Janeiro,Rio de Janeiro,Fundamentos de Álgebra,"(2017, 9, 4, 21, 20, 43)",Android | 5.0.2 | sdk 21,Email,Mensal,"(2017, 11, 2, 17, 22, 20)"
1152,3e5fe4ffe1e5fd6a97a773b47436eacf1edbc694e3d2b2c3b02844e0670bdbfc,Matemática,ESTÁCIO EAD,"(2015, 8, 30, 10, 8, 24)",Rio de Janeiro,Rio de Janeiro,Fundamentos de Análise,"(2018, 4, 22, 20, 39, 34)",Android | 5.0.2 | sdk 21,Email,Mensal,"(2017, 11, 2, 17, 22, 20)"
1153,ed271c9cc611e433f4d2f733fcb612b3b27047587f43b852ecda0d1f512dab6f,Sistemas de Informação / Informática,UCSAL,"(2015, 9, 2, 12, 41, 40)",Bahia,Salvador,Inteligência Artificial,"(2015, 9, 2, 12, 47, 40)",Website,Email,Mensal,"(2017, 11, 14, 12, 32, 42)"
1154,ed271c9cc611e433f4d2f733fcb612b3b27047587f43b852ecda0d1f512dab6f,Sistemas de Informação / Informática,UCSAL,"(2015, 9, 2, 12, 41, 40)",Bahia,Salvador,Cálculo I,"(2015, 9, 2, 12, 47, 40)",Website,Email,Mensal,"(2017, 11, 14, 12, 32, 42)"
1155,ed271c9cc611e433f4d2f733fcb612b3b27047587f43b852ecda0d1f512dab6f,Sistemas de Informação / Informática,UCSAL,"(2015, 9, 2, 12, 41, 40)",Bahia,Salvador,Cálculo II,"(2015, 9, 2, 12, 47, 40)",Website,Email,Mensal,"(2017, 11, 14, 12, 32, 42)"
1156,ed271c9cc611e433f4d2f733fcb612b3b27047587f43b852ecda0d1f512dab6f,Sistemas de Informação / Informática,UCSAL,"(2015, 9, 2, 12, 41, 40)",Bahia,Salvador,Economia,"(2015, 9, 2, 12, 47, 40)",Website,Email,Mensal,"(2017, 11, 14, 12, 32, 42)"
1157,ed271c9cc611e433f4d2f733fcb612b3b27047587f43b852ecda0d1f512dab6f,Sistemas de Informação / Informática,UCSAL,"(2015, 9, 2, 12, 41, 40)",Bahia,Salvador,Javascript,"(2015, 9, 2, 12, 47, 40)",Website,Email,Mensal,"(2017, 11, 14, 12, 32, 42)"
1158,7b6d485af35d53d6a09248a0be36d2676e71454fdbe2936abaf9a0fc5239033d,Engenharia Mecânica,UTFPR,"(2015, 9, 2, 21, 20, 0)",Paraná,Curitiba,Mecânica dos Fluidos,"(2017, 8, 19, 15, 41, 0)",,Facebook,Mensal,"(2017, 11, 9, 5, 49, 6)"
1159,01061ccde6d2a9cbbfcb58a62130929c39716b634f9fa076b091facc3adaa711,Redes de Computadores,ESTÁCIO,"(2015, 9, 3, 12, 58, 8)",Minas Gerais,Juiz de Fora,Redes de Computadores,"(2015, 9, 3, 13, 0, 35)",Website,Email,Mensal,"(2017, 11, 4, 2, 23, 52)"
1160,01061ccde6d2a9cbbfcb58a62130929c39716b634f9fa076b091facc3adaa711,Redes de Computadores,ESTÁCIO,"(2015, 9, 3, 12, 58, 8)",Minas Gerais,Juiz de Fora,Linguagem de Programação,"(2015, 9, 3, 13, 0, 35)",Website,Email,Mensal,"(2017, 11, 4, 2, 23, 52)"
1161,01061ccde6d2a9cbbfcb58a62130929c39716b634f9fa076b091facc3adaa711,Redes de Computadores,ESTÁCIO,"(2015, 9, 3, 12, 58, 8)",Minas Gerais,Juiz de Fora,Lógica de Programação,"(2015, 9, 3, 13, 0, 35)",Website,Email,Mensal,"(2017, 11, 4, 2, 23, 52)"
1162,01061ccde6d2a9cbbfcb58a62130929c39716b634f9fa076b091facc3adaa711,Redes de Computadores,ESTÁCIO,"(2015, 9, 3, 12, 58, 8)",Minas Gerais,Juiz de Fora,Protocolos de Redes de Computadores,"(2015, 9, 3, 13, 0, 35)",Website,Email,Mensal,"(2017, 11, 4, 2, 23, 52)"
1163,01061ccde6d2a9cbbfcb58a62130929c39716b634f9fa076b091facc3adaa711,Redes de Computadores,ESTÁCIO,"(2015, 9, 3, 12, 58, 8)",Minas Gerais,Juiz de Fora,Linguagem e Programação I,"(2015, 9, 3, 13, 0, 35)",Website,Email,Mensal,"(2017, 11, 4, 2, 23, 52)"
1164,5363dac99838f4f07cfbd02ace505cebc82bafb39c5641c9236ee1beaf16215e,Administração Internacional,UNIABC,"(2015, 9, 11, 20, 9, 42)",,,Comportamento Organizacional,"(2015, 9, 11, 20, 11, 41)",Website,Facebook,Mensal,"(2017, 11, 25, 0, 48, 15)"
1165,5363dac99838f4f07cfbd02ace505cebc82bafb39c5641c9236ee1beaf16215e,Administração Internacional,UNIABC,"(2015, 9, 11, 20, 9, 42)",,,Administração,"(2015, 9, 11, 20, 11, 41)",Website,Facebook,Mensal,"(2017, 11, 25, 0, 48, 15)"
1166,5363dac99838f4f07cfbd02ace505cebc82bafb39c5641c9236ee1beaf16215e,Administração Internacional,UNIABC,"(2015, 9, 11, 20, 9, 42)",,,Introdução à Administração,"(2015, 9, 11, 20, 11, 41)",Website,Facebook,Mensal,"(2017, 11, 25, 0, 48, 15)"
1167,5363dac99838f4f07cfbd02ace505cebc82bafb39c5641c9236ee1beaf16215e,Administração Internacional,UNIABC,"(2015, 9, 11, 20, 9, 42)",,,Teoria Geral da Administração,"(2015, 9, 11, 20, 11, 41)",Website,Facebook,Mensal,"(2017, 11, 25, 0, 48, 15)"
1168,5363dac99838f4f07cfbd02ace505cebc82bafb39c5641c9236ee1beaf16215e,Administração Internacional,UNIABC,"(2015, 9, 11, 20, 9, 42)",,,Gestão de Processos,"(2015, 9, 11, 20, 11, 41)",Website,Facebook,Mensal,"(2017, 11, 25, 0, 48, 15)"
1169,5363dac99838f4f07cfbd02ace505cebc82bafb39c5641c9236ee1beaf16215e,Administração Internacional,UNIABC,"(2015, 9, 11, 20, 9, 42)",,,Fundamentos de Comércio Exterior,"(2015, 9, 11, 20, 11, 41)",Website,Facebook,Mensal,"(2017, 11, 25, 0, 48, 15)"
1170,5363dac99838f4f07cfbd02ace505cebc82bafb39c5641c9236ee1beaf16215e,Administração Internacional,UNIABC,"(2015, 9, 11, 20, 9, 42)",,,Competências Gerenciais,"(2015, 9, 11, 20, 11, 41)",Website,Facebook,Mensal,"(2017, 11, 25, 0, 48, 15)"
1171,15792afef4b3cb0c9735495907f00650d066ae9df56719b56d458436b9e2e508,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 13, 15, 31, 3)",Rio de Janeiro,Rio de Janeiro,Administração Financeira,"(2018, 5, 20, 10, 14, 53)",Website,Facebook,Mensal,"(2017, 11, 10, 22, 48, 48)"
1172,15792afef4b3cb0c9735495907f00650d066ae9df56719b56d458436b9e2e508,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 13, 15, 31, 3)",Rio de Janeiro,Rio de Janeiro,Orçamento Empresarial,"(2017, 11, 10, 20, 49, 25)",Website,Facebook,Mensal,"(2017, 11, 10, 22, 48, 48)"
1173,15792afef4b3cb0c9735495907f00650d066ae9df56719b56d458436b9e2e508,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 13, 15, 31, 3)",Rio de Janeiro,Rio de Janeiro,Contabilidade Comercial e Financeira,"(2015, 9, 13, 15, 33, 32)",Website,Facebook,Mensal,"(2017, 11, 10, 22, 48, 48)"
1174,4a8be3a3545c4b21e73a919138d67d3d016a822afb44b71596e8c52a626e5dfb,Gestão Logística,ESTÁCIO,"(2015, 9, 14, 22, 42, 44)",Rio de Janeiro,Niterói,Probabilidade e Estatística,"(2017, 7, 27, 17, 8, 52)",Website,Email,Mensal,"(2017, 11, 6, 23, 41, 42)"
1175,4a8be3a3545c4b21e73a919138d67d3d016a822afb44b71596e8c52a626e5dfb,Gestão Logística,ESTÁCIO,"(2015, 9, 14, 22, 42, 44)",Rio de Janeiro,Niterói,Libras,"(2017, 12, 11, 16, 35, 40)",Website,Email,Mensal,"(2017, 11, 6, 23, 41, 42)"
1176,4a8be3a3545c4b21e73a919138d67d3d016a822afb44b71596e8c52a626e5dfb,Gestão Logística,ESTÁCIO,"(2015, 9, 14, 22, 42, 44)",Rio de Janeiro,Niterói,Otimização de Sistemas de Transporte,"(2017, 7, 27, 17, 8, 2)",Website,Email,Mensal,"(2017, 11, 6, 23, 41, 42)"
1177,4a8be3a3545c4b21e73a919138d67d3d016a822afb44b71596e8c52a626e5dfb,Gestão Logística,ESTÁCIO,"(2015, 9, 14, 22, 42, 44)",Rio de Janeiro,Niterói,Probabilidade e Estatística Aplicada,"(2017, 7, 27, 17, 8, 50)",Website,Email,Mensal,"(2017, 11, 6, 23, 41, 42)"
1178,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Administração,"(2016, 5, 30, 10, 53, 40)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1179,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Introdução à Administração,"(2015, 9, 17, 12, 11, 43)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1180,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Administração de Marketing,"(2016, 5, 30, 10, 55, 23)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1181,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Contabilidade Básica,"(2015, 9, 17, 12, 11, 43)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1182,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Teoria da Contabilidade,"(2015, 9, 17, 12, 11, 43)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1183,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Administração da Produção e Operações,"(2016, 5, 30, 10, 56, 25)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1184,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Gestão da Cadeia de Suprimentos,"(2015, 9, 17, 12, 18, 21)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1185,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Contabilidade Comercial e Financeira,"(2015, 9, 17, 12, 11, 43)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1186,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Administração da Produção e Operações I,"(2016, 5, 30, 10, 55, 43)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1187,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,Contabilidade / Ciências Contábeis,ESTÁCIO,"(2015, 9, 17, 12, 1, 16)",Amazonas,Manaus,Fundamentos da Economia,"(2015, 9, 17, 12, 11, 43)",Website,Email,Mensal,"(2017, 11, 5, 20, 52, 12)"
1188,abd51f85629a3a0cb2dfd6ead969bfa1ddd37f0c5b1262c5aa5ff2530ea7c59d,Engenharia Mecânica,SENAI LUZERNA,"(2015, 9, 19, 16, 51, 33)",Santa Catarina,Treze Tilias,Resistência dos Materiais,"(2016, 8, 31, 19, 41, 57)",Website,Email,Mensal,"(2017, 11, 26, 22, 57, 8)"
1189,abd51f85629a3a0cb2dfd6ead969bfa1ddd37f0c5b1262c5aa5ff2530ea7c59d,Engenharia Mecânica,SENAI LUZERNA,"(2015, 9, 19, 16, 51, 33)",Santa Catarina,Treze Tilias,Termodinâmica,"(2016, 8, 31, 19, 41, 57)",Website,Email,Mensal,"(2017, 11, 26, 22, 57, 8)"
1190,abd51f85629a3a0cb2dfd6ead969bfa1ddd37f0c5b1262c5aa5ff2530ea7c59d,Engenharia Mecânica,SENAI LUZERNA,"(2015, 9, 19, 16, 51, 33)",Santa Catarina,Treze Tilias,Cálculo I,"(2015, 9, 19, 17, 5, 5)",Website,Email,Mensal,"(2017, 11, 26, 22, 57, 8)"
1191,abd51f85629a3a0cb2dfd6ead969bfa1ddd37f0c5b1262c5aa5ff2530ea7c59d,Engenharia Mecânica,SENAI LUZERNA,"(2015, 9, 19, 16, 51, 33)",Santa Catarina,Treze Tilias,Cálculo Numérico,"(2016, 8, 31, 19, 42, 9)",Website,Email,Mensal,"(2017, 11, 26, 22, 57, 8)"
1192,abd51f85629a3a0cb2dfd6ead969bfa1ddd37f0c5b1262c5aa5ff2530ea7c59d,Engenharia Mecânica,SENAI LUZERNA,"(2015, 9, 19, 16, 51, 33)",Santa Catarina,Treze Tilias,Elementos de Máquinas I,"(2015, 9, 19, 17, 5, 5)",Website,Email,Mensal,"(2017, 11, 26, 22, 57, 8)"
1193,abd51f85629a3a0cb2dfd6ead969bfa1ddd37f0c5b1262c5aa5ff2530ea7c59d,Engenharia Mecânica,SENAI LUZERNA,"(2015, 9, 19, 16, 51, 33)",Santa Catarina,Treze Tilias,Álgebra Linear,"(2015, 9, 19, 17, 5, 5)",Website,Email,Mensal,"(2017, 11, 26, 22, 57, 8)"
