,StudentId,UniversityName,CourseName,PlanType,PaymentDate,State,City,RegisteredDate,SignupSource,StudentClient
106,341aae416a7b1f83d7f0652359a7050d023b093ecb3e710fa4c1b9faa840c161,ESTÁCIO,Administração,Mensal,"(2017, 11, 1, 22, 29, 31)",Rio de Janeiro,Rio de Janeiro,"(2015, 2, 25, 20, 42, 19)",Facebook,iOS | 8.1.3
107,948d38a5c00f6aa402e1a831b565bf69b389eebfbd34c3fc3aeec3fba4d3ae20,ESTÁCIO EAD,Administração,Mensal,"(2017, 11, 6, 20, 32, 46)",Santa Catarina,Florianópolis,"(2015, 3, 8, 15, 20, 16)",Facebook,Mobile
108,6e356873c800cc0c6be7a9a41a73c906a474961e985fec6472738e86bc513b7a,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 7, 13, 40, 24)",Ceará,Sobral,"(2015, 3, 9, 13, 43, 4)",Email,Website
109,ae3aa7cb92d9fcecc7c62c5279645f27440add92b99b2d140f536b6de4645a33,RADIAL,Pedagogia,Mensal,"(2017, 11, 21, 23, 25, 59)",,,"(2015, 3, 22, 21, 0, 39)",Email,Website
110,405a5cb323bac1b2da2494c7f8c19acbc002ecb848d6e7b2acecd2801eb35670,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 9, 17, 0, 41)",Rio de Janeiro,São Gonçalo,"(2015, 3, 24, 12, 52, 44)",Email,Android | 2.3.6 | sdk 10
111,532f5db4d610a30aabcfda1c371eacb260ed137982838812116836b0966a70a7,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 5, 0, 21, 25)",Santa Catarina,Chapecó,"(2015, 3, 24, 15, 59, 2)",Email,
112,b161042a9d161b2a27482ef7b2d7bba1a6bc0eca9eb5cb0b824f7295874a2019,UTFPR,Engenharia Civil,Mensal,"(2017, 11, 19, 23, 58, 8)",Paraná,Toledo,"(2015, 3, 25, 2, 7, 4)",Facebook,
113,0a709c9202136ac6333cd342352c09c5792af5d9a7b21d56f67656d0a66ed58d,ESTÁCIO,Administração,Mensal,"(2017, 11, 5, 14, 10, 27)",Rio de Janeiro,Belford Roxo,"(2015, 3, 29, 23, 6, 31)",Facebook,Website
114,fe0b82c8efeb9524387d99620ef9de35972d466de07d2dde904692e5c7bbfc7a,ESTÁCIO,Engenharia de Produção,Mensal,"(2017, 11, 13, 16, 51, 51)",Minas Gerais,Juiz de Fora,"(2015, 3, 30, 9, 36, 14)",Email,Android | 4.1.2 | sdk 16
115,3d77067efeeede0f923fab770b4a8539d84881b5553f5f2ae19d550fbbfb45f4,ESTÁCIO,Psicologia,Mensal,"(2017, 11, 3, 18, 8, 24)",Rio de Janeiro,Rio de Janeiro,"(2015, 4, 4, 12, 54, 59)",Facebook,
116,7092d4cd4a2798c580881eb30f9746b7ad2c1f8dd22365240086b2e326ba294d,ESTÁCIO,Farmácia / Ciências Farmacêuticas,Mensal,"(2017, 11, 3, 18, 33, 30)",Rio de Janeiro,Rio de Janeiro,"(2015, 4, 4, 23, 49, 31)",Facebook,Website
117,086a454a66085e8ecfd4081312f39503b21b396ac867a78b8dfc6d0f1e36ba29,ESTÁCIO,Direito,Mensal,"(2017, 11, 9, 23, 26, 36)",Rio de Janeiro,Nova Iguacu,"(2015, 4, 6, 0, 40, 48)",Email,Website
118,b83981e7ab7615fa70e6006dfebc3ef5e2ab8661b27afb66b07492306adbabbf,ESTÁCIO,Engenharia Elétrica,Mensal,"(2017, 11, 16, 0, 42, 15)",Rio de Janeiro,Rio de Janeiro,"(2015, 4, 6, 18, 22, 4)",Facebook,iOS | 8.1.2
119,31cb68143b143dc12925b17306f1661570d20c6bbda34d001315a468c2d0db41,UFBA,Biblioteconomia,Mensal,"(2017, 11, 11, 14, 31, 43)",Bahia,Itamaraju,"(2015, 4, 8, 9, 45, 43)",Facebook,Website
120,696644f0eb2cabddd11d1ec07044dc367355498a82254830ce4e9fc7b057bf98,ESTÁCIO,Engenharia de Produção,Mensal,"(2017, 11, 13, 17, 16, 28)",Rio de Janeiro,Nova Friburgo,"(2015, 4, 9, 23, 37, 17)",Facebook,Android | 4.4.4 | sdk 19
121,deaa4c513ac66d7747fbe76b864d07df6a856d4361757a175646907cce56f731,UNICAMP,Engenharia de Alimentos,Mensal,"(2017, 11, 11, 23, 33, 49)",São Paulo,Rio Claro,"(2015, 4, 11, 20, 36, 8)",Email,Website
122,b140ee48061a8a95b5c900cd13d5b5208453881e241a062e048c6d40f18dd25f,ESTÁCIO,Fisioterapia,Anual,"(2017, 11, 15, 17, 3, 17)",Rio de Janeiro,Rio de Janeiro,"(2015, 4, 15, 15, 59, 16)",Email,Android | 4.2.2 | sdk 17
123,4b0b3803980c7a66ff67df61df4042d317fa7f79f69fbb395f9b4ef224d7181e,ESTÁCIO,Engenharia Elétrica,Mensal,"(2017, 11, 5, 2, 3, 37)",Rio de Janeiro,Rio de Janeiro,"(2015, 4, 15, 23, 15, 57)",Facebook,Website
124,caeb75ec6af11bfee28e5021e469df6dddd2149dd75450dc5ec07b44950246bc,ESTÁCIO,Engenharia de Produção,Mensal,"(2017, 11, 12, 0, 29, 9)",Rio de Janeiro,Nova Friburgo,"(2015, 4, 16, 9, 17, 35)",Email,Website
125,7150586fea3878b0ad4cc111ac49692da4eeaf2ab2a75d936afc86ace94954d0,UNITINS,Direito,Mensal,"(2017, 11, 15, 12, 36, 58)",Tocantins,Dianopolis,"(2015, 4, 17, 18, 38, 10)",Email,Website
126,1cc7411d26068263220b744a691148d1fa8eb1a6919d0dff7361fed6429d1410,ESTÁCIO,Psicologia,Anual,"(2017, 11, 29, 20, 33, 50)",Rio de Janeiro,Niterói,"(2015, 4, 19, 18, 15, 14)",Email,Website
127,bcaaeda35a37617470ee5bc80254b3da1ee940a861db2232c86a86d4c581bd5d,ESTÁCIO,Enfermagem,Mensal,"(2017, 11, 12, 11, 18, 5)",Rio de Janeiro,Nova Friburgo,"(2015, 4, 21, 15, 31, 43)",Facebook,Website
128,b7db90f201ddee3d56dc3fdd078d61d06d36d6c0b85ed34c672e1ae35aed4474,UNOPAR,Gestão Logística,Mensal,"(2017, 11, 2, 22, 28, 28)",Rio de Janeiro,Rio de Janeiro,"(2015, 4, 23, 14, 35, 44)",Facebook,Website
129,f26630aa0d745f2ae6698eb1b3d78e81b0b4137dab7f7300735549c1fef0c520,ESTÁCIO,Direito,Mensal,"(2017, 11, 7, 13, 2, 58)",Maranhão,São Luís,"(2015, 4, 26, 19, 10, 58)",Email,Website
130,557d6f5c40bcb9de0679429312b9b430f3cc974e762baa8b8e821ea1aa30c915,PUC-CAMPINAS,Direito,Mensal,"(2017, 11, 24, 2, 19, 11)",São Paulo,Amparo,"(2015, 5, 3, 17, 54, 13)",Facebook,Website
131,07318613a3690a6773082f738576ef42f525f987ba501a4e024bb6f6338b23ab,IPA,Administração,Mensal,"(2017, 11, 25, 20, 5, 22)",,,"(2015, 5, 6, 11, 23, 5)",Facebook,Website
132,3dde3653b370ab98fdee3768f1770b25111220c72013fc1f61f14a12549ef469,ESTÁCIO,Gestão de Processos Gerenciais,Mensal,"(2017, 11, 8, 12, 48, 25)",Rio de Janeiro,Rio de Janeiro,"(2015, 5, 6, 14, 40, 16)",Email,
133,12b8a5d416187f9e591bd441351ee2bc6a1a2bcec9b00817aa3ea498637ed7dd,ESTÁCIO EAD,Administração,Mensal,"(2017, 11, 2, 18, 17, 32)",Rio de Janeiro,Rio de Janeiro,"(2015, 5, 6, 20, 54, 23)",Facebook,Website
134,8051f959e067ca0b7d8b57f996abc8b9b4e5bf8e5c1161a1ab341833b67fb44d,UNIEVANGÉLICA,Administração Internacional,Mensal,"(2017, 11, 18, 17, 14, 5)",Goiás,Goiânia,"(2015, 5, 6, 23, 40, 31)",Facebook,Website
135,c1a3515d0855935976109ba860114a10e60e15a3ee12fad95644c46b56fd0c6b,UNICARIOCA,Ciência da Computação,Mensal,"(2017, 11, 2, 23, 16, 45)",Rio de Janeiro,Rio de Janeiro,"(2015, 5, 9, 12, 11, 11)",Email,Website
136,c3281aa0ef7ee7328f37d785f9f6a09a7c58328b92d43418229f8f1f72041b69,UNIP,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 10, 12, 56, 44)",São Paulo,Itapecerica da Serra,"(2015, 5, 10, 21, 35, 19)",Facebook,Website
137,b60acec062b035ef76912f38dfcab0c63b24af1e85f33df647bc0b456ce843ef,UFRRJ,Veterinária / Medicina Veterinária,Mensal,"(2017, 11, 29, 15, 43, 14)",Rio de Janeiro,Duque de Caxias,"(2015, 5, 11, 16, 10, 58)",Facebook,Website
138,cf854745c9d1a12ddc0ed25a423fea5a2d023747a20501f2e5f36bf69b5635bf,USP-SP,Engenharia Elétrica,Mensal,"(2017, 11, 25, 0, 37, 48)",São Paulo,São Carlos,"(2015, 5, 24, 20, 37, 45)",Facebook,
139,c2a8e2441ab19b6751d8871c8a9a24153e8197af18c8e3555c0efd8941a72b2c,ESTÁCIO,Engenharia Mecânica,Mensal,"(2017, 11, 4, 22, 55, 27)",Rio de Janeiro,Rio de Janeiro,"(2015, 5, 26, 14, 30, 36)",Email,Website
140,ce34eeefdf7badb3eca46a881e0204a7e1926dfa9a250cf2b0cffd0137e8b5e5,UNICID,Análise e Desenvolvimento de Sistemas,Anual,"(2017, 11, 19, 13, 26, 38)",São Paulo,São Paulo,"(2015, 5, 28, 0, 53, 18)",Email,Website
141,10c90186ec4ac7d6228917e38ff8beb0fd14c694fba8c23e099eb88d53213f42,UFSC,Engenharia de Alimentos,Mensal,"(2017, 11, 9, 20, 19, 25)",Santa Catarina,Florianópolis,"(2015, 5, 31, 21, 32, 33)",Facebook,Website
142,60e0e8b070342c1f7fc0a58cf6156216c62c8f039a008083ef6e4f7fb3d1be92,UAM,Engenharia de Produção,Mensal,"(2017, 11, 5, 1, 9, 45)",São Paulo,Guarulhos,"(2015, 6, 3, 8, 6, 5)",Email,PDJobs
143,3d5bfa045c74e61387f0462405c9b13656baa50b4fe049385b35b0c5c6253510,ESTÁCIO,Engenharia de Produção,Mensal,"(2017, 11, 19, 12, 48, 28)",Bahia,Salvador,"(2015, 6, 4, 18, 42, 32)",Email,Website
144,806c5caf71fefedc666ed612ffb15aee638678884ed588b7bacdd766c80580c5,ESTÁCIO EAD,Administração,Anual,"(2017, 11, 12, 21, 49, 28)",Rio de Janeiro,Petrópolis,"(2015, 6, 9, 21, 52, 11)",Email,
145,f68937b75647b3de64996f85634a7640355b6d9f5ceb785ea361729f053a0746,ESTÁCIO,Sistemas de Informação / Informática,Mensal,"(2017, 11, 12, 15, 42, 36)",Goiás,Goiânia,"(2015, 6, 10, 9, 10, 41)",Email,Website
146,c30d1a5ce3cf3519450db7f6638520e7567e4d48050a1d5561785f9c9ce38f32,UNISEB,Direito,Mensal,"(2017, 11, 17, 14, 30, 26)",São Paulo,Ribeirão Preto,"(2015, 6, 10, 12, 39, 40)",Facebook,
147,17314aff68f96ce9d4be8ffb557c9b84f4f7ab567d47c5b95bc3d59f1eee612f,UPF,Administração,Mensal,"(2017, 11, 20, 17, 9, 32)",Rio Grande do Sul,Lavras Do Sul,"(2015, 6, 15, 16, 17, 15)",Email,
148,f3acb4fb488233d20e364a7e9931684fba14544c45b3cae79affccb9a127a918,ESTÁCIO,Engenharia Elétrica,Mensal,"(2017, 11, 4, 17, 50, 18)",Rio de Janeiro,Rio de Janeiro,"(2015, 6, 17, 1, 28, 28)",Email,Website
149,425e48597a3c7e98e6bd4fa2b392bf843f3851b79f5bc7f8746d297839cef395,ESTÁCIO,Administração,Mensal,"(2017, 11, 3, 22, 38, 47)",Rio de Janeiro,Mesquita,"(2015, 6, 18, 10, 35, 55)",Email,Website
150,11a0a2edc55931ee916d0c0923db4c0cdcbb96d68ff7494ce34c72dd3536561b,UNINTER,Administração,Mensal,"(2017, 11, 22, 18, 16, 58)",Paraná,Matinhos,"(2015, 6, 18, 15, 53, 10)",Facebook,
151,6a8a957654651a7be28762165c36ec792b93e4ab1f0ee01b5fa92aef9399fec4,ESTÁCIO,Pedagogia,Mensal,"(2017, 11, 3, 20, 33, 35)",Rio de Janeiro,São Gonçalo,"(2015, 6, 18, 15, 55, 30)",Facebook,
152,4a4116718579825433f48bdcd288724903a86ac6691215109ddf07ee923875ab,ESTÁCIO EAD,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 6, 16, 24, 16)",Rio de Janeiro,Rio de Janeiro,"(2015, 6, 19, 12, 42, 28)",Facebook,Website
153,ffd068287d7d5bf6f478f292db483199812676429ef3622a495581158ab71103,ESTÁCIO,Engenharia Mecânica,Mensal,"(2017, 11, 7, 1, 3, 50)",Rio de Janeiro,Petrópolis,"(2015, 6, 20, 13, 57, 45)",Email,
154,eaffa3ecf2c2a59ff08da5a8d51d6526d18ef5c814847d28fcac66c073abaab9,ESTÁCIO,Direito,Anual,"(2017, 11, 18, 21, 11, 34)",Ceará,Maracanau,"(2015, 6, 22, 20, 46, 40)",Facebook,iOS | 8.1.3
155,64605d2ecf4a8f285fae0fd9f54172960d0685e65103165652d6d413ee6f499d,ESTÁCIO,Direito,Mensal,"(2017, 11, 22, 0, 21, 12)",Rio de Janeiro,Rio de Janeiro,"(2015, 6, 22, 23, 59, 46)",Facebook,
156,64e4ca169e878c345cb734a0210320a4c5fc868371e029e909c08f0d82d70405,ESTÁCIO,Administração,Mensal,"(2017, 11, 5, 21, 47, 41)",Rio de Janeiro,Niterói,"(2015, 6, 28, 18, 43, 22)",Email,Website
157,360ac20dcd63d543cf14a5c90d78a4dd5e84a302b625d2805895405294a4c420,ESTÁCIO EAD,Sistemas de Informação / Informática,Mensal,"(2017, 11, 21, 14, 31, 31)",Rio de Janeiro,Rio de Janeiro,"(2015, 6, 29, 13, 25, 45)",Email,Website
158,a94928097bc51ed7291d0f55bc9c5823bbe8b80915e0c58e2160bae7285278d0,ESTÁCIO,Sistemas de Informação / Informática,Mensal,"(2017, 11, 6, 19, 48, 20)",Rio de Janeiro,Rio de Janeiro,"(2015, 6, 29, 16, 51, 56)",Email,Website
159,e231f678d0872c028a4685cb08f2303c2ff3c246323c7eaed459f11bd7970032,ESTÁCIO,Direito,Mensal,"(2017, 11, 16, 16, 23, 14)",Rio de Janeiro,Rio de Janeiro,"(2015, 7, 5, 18, 39, 56)",Email,Website
160,019c44e87faad9ef1b36a2a847dc392c7dc48d5bc5db0382ae636c3d4bac7f3b,UNICEUMA,Engenharia Civil,Anual,"(2017, 11, 15, 20, 26, 39)",Maranhão,São Luís,"(2015, 8, 5, 18, 23, 14)",Email,Website
161,b12e5d3a6bff3edbef19f864b0bf6fddc2de1f964bd7cc68b27ac937e8e59697,ESTÁCIO,Engenharia Eletrônica,Mensal,"(2017, 11, 6, 23, 52, 16)",São Paulo,Itaquaquecetuba,"(2015, 8, 9, 22, 13, 18)",Email,Android | 4.1.2 | sdk 16
162,b1567a7983167c7e1281e23cdaf82ecc7882c51bd3cba87b4db0c5ae4714682c,UniAGES,Construção Civil,Mensal,"(2017, 11, 15, 10, 40, 16)",Bahia,Euclides Da Cunha,"(2015, 8, 11, 21, 54, 29)",Facebook,Website
163,2b084ab4c16977823d884f11086a9362127325498c6f8fd1aabe2ea45fca7434,ESTÁCIO,Enfermagem,Mensal,"(2017, 11, 14, 21, 59, 3)",Ceará,Fortaleza,"(2015, 8, 13, 16, 46, 51)",Email,Website
164,783c1b4c95832624d417f23141f59cb2bb0992f27efad4eb5f198a44a9a5777a,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 2, 14, 10, 59)",Rio de Janeiro,Niterói,"(2015, 8, 16, 14, 18, 42)",Email,
165,0cdc0513f659ec5e2ee5dbc2e6d1417620952e9e58d641b72d531d0d2fe2147c,UNOPAR,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 22, 21, 33, 56)",Amapá,Macapá,"(2015, 8, 16, 19, 26, 8)",Facebook,Website
166,d46caa9596ffc9b626b5b352ab2abcc973547468739ee261424077b08af34dee,UNIBRASIL,Engenharia de Produção,Mensal,"(2017, 11, 8, 17, 33, 27)",,,"(2015, 8, 19, 16, 36, 47)",Email,Website
167,0e520552d0e03cf34d5b79ef412e9fe9666fca560e61b57e99aa9a8f87580596,ESTÁCIO,Nutrição,Mensal,"(2017, 11, 28, 22, 46, 47)",Rio de Janeiro,Rio de Janeiro,"(2015, 8, 19, 19, 43, 53)",Facebook,iOS | 8.4
168,95ee3b0c83b0d4214785b886889e8da5d6d7e80505aac268a65e1afffafc262b,UFS,Nutrição,Mensal,"(2017, 11, 13, 18, 59, 42)",Sergipe,Aracaju,"(2015, 8, 20, 14, 27, 27)",Email,Website
169,c4a858bc0fb9f838dbe372abfc5143babc4606c4d8474c862a752798af49eb6e,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 9, 16, 52, 40)",Bahia,Salvador,"(2015, 8, 24, 1, 43, 38)",Email,Android | 5.1 | sdk 22
170,5f1122241736922314834759c0775cc2d85594b0f8985466aa2d673e7283b326,UVV,Engenharia Civil,Mensal,"(2017, 11, 13, 16, 49, 22)",Espírito Santo,Vitória,"(2015, 8, 28, 12, 7, 15)",Email,Website
171,3e5fe4ffe1e5fd6a97a773b47436eacf1edbc694e3d2b2c3b02844e0670bdbfc,ESTÁCIO EAD,Matemática,Mensal,"(2017, 11, 2, 17, 22, 20)",Rio de Janeiro,Rio de Janeiro,"(2015, 8, 30, 10, 8, 24)",Email,Android | 5.0.2 | sdk 21
172,ed271c9cc611e433f4d2f733fcb612b3b27047587f43b852ecda0d1f512dab6f,UCSAL,Sistemas de Informação / Informática,Mensal,"(2017, 11, 14, 12, 32, 42)",Bahia,Salvador,"(2015, 9, 2, 12, 41, 40)",Email,Website
173,7b6d485af35d53d6a09248a0be36d2676e71454fdbe2936abaf9a0fc5239033d,UTFPR,Engenharia Mecânica,Mensal,"(2017, 11, 9, 5, 49, 6)",Paraná,Curitiba,"(2015, 9, 2, 21, 20, 0)",Facebook,
174,01061ccde6d2a9cbbfcb58a62130929c39716b634f9fa076b091facc3adaa711,ESTÁCIO,Redes de Computadores,Mensal,"(2017, 11, 4, 2, 23, 52)",Minas Gerais,Juiz de Fora,"(2015, 9, 3, 12, 58, 8)",Email,Website
175,5363dac99838f4f07cfbd02ace505cebc82bafb39c5641c9236ee1beaf16215e,UNIABC,Administração Internacional,Mensal,"(2017, 11, 25, 0, 48, 15)",,,"(2015, 9, 11, 20, 9, 42)",Facebook,Website
176,15792afef4b3cb0c9735495907f00650d066ae9df56719b56d458436b9e2e508,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 10, 22, 48, 48)",Rio de Janeiro,Rio de Janeiro,"(2015, 9, 13, 15, 31, 3)",Facebook,Website
177,4a8be3a3545c4b21e73a919138d67d3d016a822afb44b71596e8c52a626e5dfb,ESTÁCIO,Gestão Logística,Mensal,"(2017, 11, 6, 23, 41, 42)",Rio de Janeiro,Niterói,"(2015, 9, 14, 22, 42, 44)",Email,Website
178,fdb9a82d053c862d3db613c19048527ff41af9bccf9e63f4c7bcad933ca6cd9c,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 5, 20, 52, 12)",Amazonas,Manaus,"(2015, 9, 17, 12, 1, 16)",Email,Website
179,abd51f85629a3a0cb2dfd6ead969bfa1ddd37f0c5b1262c5aa5ff2530ea7c59d,SENAI LUZERNA,Engenharia Mecânica,Mensal,"(2017, 11, 26, 22, 57, 8)",Santa Catarina,Treze Tilias,"(2015, 9, 19, 16, 51, 33)",Email,Website
180,25dee70c7607633120b902b6eb54efeaea2558fd3c47568536bccadb6c1d4ee1,UNINTER,Administração,Mensal,"(2017, 11, 30, 22, 35, 13)",Rio Grande do Sul,Santa Maria,"(2015, 9, 21, 8, 42, 30)",Email,Website
181,331bb78f63b96a902dd42fcbd5d7a3c5c743458b4f619a51208bbb75dcf6bd00,UNIFOR,Direito,Mensal,"(2017, 11, 20, 20, 23, 38)",Ceará,Pentecoste,"(2015, 9, 21, 13, 22, 21)",Facebook,Website
182,106cebb3b4db68918a841899b9be4d31fd44a31b956e4b0debee4565f749a01c,UCAM,Direito,Mensal,"(2017, 11, 5, 23, 52, 31)",Rio de Janeiro,Rio de Janeiro,"(2015, 9, 23, 23, 9, 8)",Facebook,Website
183,ccd91cfa0d56b55095739252cdfd474d4f1e4d92f11cc518d0d70e6dc3925ec5,ESTÁCIO,Administração,Mensal,"(2017, 11, 11, 16, 25, 12)",Rio de Janeiro,Rio de Janeiro,"(2015, 9, 28, 21, 34, 35)",Email,Website
184,0e858858a1cffdb1c4b1a7f7b70931a0886f440f158f31b390d97abaf8d582c1,ESTÁCIO EAD,Análise e Desenvolvimento de Sistemas,Mensal,"(2017, 11, 14, 21, 49, 44)",Rio de Janeiro,Rio de Janeiro,"(2015, 9, 30, 19, 21, 22)",Facebook,Website
185,b277709a8d8dc53a3a7906bc372beaf562a12d28fc330dddab90fea89f23f839,ESTÁCIO EAD,Sistemas de Informação / Informática,Mensal,"(2017, 11, 2, 13, 26, 34)",Santa Catarina,São José,"(2015, 9, 30, 20, 30, 36)",Email,Website
186,9696835e4f47f7928526430a93665d52d1a1433d82e77d633ef1c2d9e27c6b47,ESTÁCIO,Engenharia de Telecomunicações,Mensal,"(2017, 11, 7, 11, 22, 40)",Rio de Janeiro,Rio de Janeiro,"(2015, 10, 1, 20, 47, 23)",Email,Android | 5.1 | sdk 22
187,4f9a5efe2416db146dfe3abe5ef0ec08f3cf73722836e14239f31ddb8c67be23,ESTÁCIO EAD,Engenharia Civil,Mensal,"(2017, 11, 5, 20, 0, 17)",Espírito Santo,Itapemirim,"(2015, 10, 2, 14, 20, 40)",Email,Website
188,ed1b4a88d25a65e4e78675effe2309ac4944fb0346887a9c7c1b2af25aebd27d,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 9, 2, 30, 9)",Rio de Janeiro,Sao Joao De Meriti,"(2015, 10, 5, 10, 46, 32)",Email,Website
189,9ea487f15619d12f3480472251e9927523ca8506625b0ccae73b00f2a49fd8ae,ESTÁCIO,Administração,Mensal,"(2017, 11, 17, 11, 3, 13)",Ceará,Fortaleza,"(2015, 10, 6, 13, 28, 31)",Email,Website
190,fca0faadb6ef1acd83a1b493a6dbe86c92a11ee4fcc202010af27b57ce1bea33,ESTÁCIO,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 2, 21, 24, 35)",Ceará,Fortaleza,"(2015, 10, 9, 17, 21, 23)",Email,Website
191,a181a0b270daa5761d6b7de57f468673e49cc1e9587986b8e8e38b315ab13715,ESTÁCIO EAD,Administração,Mensal,"(2017, 11, 14, 22, 35, 10)",Rio de Janeiro,Rio de Janeiro,"(2015, 10, 11, 15, 21, 5)",Facebook,Website
192,ec937f280e4dda57406e9dae36d7d07c385e2cc2762bc4da7ed251db6831a095,ESTÁCIO,Gestão da Informação,Mensal,"(2017, 11, 13, 21, 37, 22)",Paraíba,João Pessoa,"(2015, 10, 12, 9, 37, 21)",Email,
193,4851da5d5e3a18bc48e591acda2d749ea816fb8f8f787d5579dd82a97a9de12e,ESTÁCIO,Direito,Mensal,"(2017, 11, 6, 1, 44, 20)",Piauí,Teresina,"(2015, 10, 14, 13, 38, 41)",Facebook,
194,9494cabc534011ae71c0cb1ce881fde70f895afc3c0689279693ae15f868959a,ESTÁCIO,Administração,Mensal,"(2017, 11, 2, 22, 24, 49)",Rio de Janeiro,Rio de Janeiro,"(2015, 10, 17, 16, 17, 12)",Email,
195,c7b8acbd85094b3ce656c2aefe2ed7e962cc5ec50d4c2e7cbf391331928fc24c,UNINTER,Pedagogia,Mensal,"(2017, 11, 24, 2, 54, 30)",São Paulo,São Paulo,"(2015, 10, 19, 12, 45, 32)",Email,Website
196,a5c708c04640a987de6bb0921ee7d4e971a5d15e526cba9cabbefb82c43491ec,ESTÁCIO EAD,Engenharia de Produção,Mensal,"(2017, 11, 20, 21, 57, 28)",Espírito Santo,Cariacica,"(2015, 10, 27, 19, 24, 15)",Facebook,
197,e8423b6985bdc050414fda342fe1f604416271fe9e8699a79dee2637fc46d290,UEPG,Comunicação Social,Anual,"(2017, 11, 15, 21, 42, 9)",Paraná,Curitiba,"(2015, 11, 3, 14, 56, 42)",Email,Website
198,6bf5afc7dbaf2e9550e6c292a56bab72c50cf34830caf058c4a9037db270fe4e,UNIDERP - ANHANGUERA,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 6, 16, 8, 29)",Rio de Janeiro,Rio das Ostras,"(2015, 11, 5, 15, 19, 24)",Facebook,Website
199,74570a7da39b1605d8c804166eecba175397aa706b1fcee631626f1386d8ee61,UNIP,Engenharia Mecânica,Mensal,"(2017, 11, 23, 13, 31, 37)",São Paulo,São Paulo,"(2015, 11, 9, 11, 58, 26)",Facebook,Website
200,e4b2f20b4afe40f4324ae5afe28e4e29a09e6d38b3d5e6e08f00c4efee99a880,UNINTER,Engenharia de Produção,Anual,"(2017, 11, 27, 21, 0, 23)",Rio Grande do Sul,Rio Pardo,"(2015, 11, 9, 18, 50, 41)",Email,Website
201,0a0ea31084b30c0e3cbb0e89199f17dafed9a8fbded46997174d5ce0b42a913f,ESTÁCIO EAD,Gestão da Informação,Mensal,"(2017, 11, 14, 0, 33, 22)",Rio de Janeiro,Niterói,"(2015, 11, 10, 0, 44, 23)",Facebook,Mobile
202,4b90a2777ef3f330e5165c99a1ccba6a942f9b7ceba98496b99f7fb68277d7bb,ESTÁCIO,Psicologia,Mensal,"(2017, 11, 20, 23, 0, 14)",Rio de Janeiro,Rio de Janeiro,"(2015, 11, 11, 16, 7, 14)",Email,Website
203,b89ab954f09d94a5b21c1f7b6caa8b02c1336a008bbcd48be3f3af1bc769f0b4,ESTÁCIO,Gestão de Recursos Humanos,Mensal,"(2017, 11, 3, 19, 56, 40)",Rio de Janeiro,Rio de Janeiro,"(2015, 11, 13, 13, 33, 23)",Facebook,
204,8813562e019802295caf197f2dd5dfdd574e594ed59aa509861e63fd0a4c1652,ESTÁCIO,Engenharia Mecânica,Mensal,"(2017, 11, 6, 1, 29, 39)",Pernambuco,Pombos,"(2015, 11, 15, 21, 22, 51)",Email,Website
205,10f86c634b159e91137d7bc42541232a907923bc51ed3316984272ea9a5f9628,ESTÁCIO,Engenharia de Produção,Mensal,"(2017, 11, 25, 21, 11, 35)",São Paulo,São Paulo,"(2015, 11, 22, 23, 33, 15)",Facebook,
206,0c7e80323e87655a940458fc4120d36014606c809041d9fb7a397ccacd2f86f7,ESTÁCIO,Enfermagem,Mensal,"(2017, 11, 1, 22, 55, 59)",Alagoas,Maragogi,"(2015, 11, 25, 22, 42, 27)",Facebook,
207,0977faea51cb124e76b834e8235f5138276eb38af90ac08a00cecd5d6e19c294,ESTÁCIO,Educação Física,Mensal,"(2017, 11, 11, 19, 17, 28)",Espírito Santo,Vitória,"(2015, 11, 25, 23, 19, 28)",Email,Website
208,f20cbfde6a687652f2cd5e770417dde6cd17ec1ec2a260842525abf83b4f6d5c,ESTÁCIO,Fisioterapia,Mensal,"(2017, 11, 1, 13, 5, 56)",Minas Gerais,São João del Rei,"(2015, 11, 26, 23, 4, 12)",Email,Android | 4.2.2 | sdk 17
209,a49cf52f28d641b3dd68dabd437e2c3be94d56e9cffba6e99a4302fe07ccc42e,ESTÁCIO,Engenharia Civil,Mensal,"(2017, 11, 8, 22, 33, 22)",Rio de Janeiro,Rio de Janeiro,"(2015, 11, 28, 8, 59, 53)",Facebook,Website
210,88beabd1efe21234db933e087fa98fc80a0a8d0bad79f0be3ee13ea5b5ab78bd,UEPB,Contabilidade / Ciências Contábeis,Mensal,"(2017, 11, 11, 13, 9, 33)",Paraíba,Alagoinha,"(2015, 11, 29, 15, 58, 33)",Facebook,
