,StudentId,SessionStartTime,StudentClient,PaymentDate,PlanType
5444,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 5, 23, 38, 13)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5445,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 12, 18, 52, 16)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5446,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 12, 20, 3, 23)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5447,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 14, 11, 13, 34)",iOS,"(2017, 11, 12, 15, 42, 37)",Mensal
5448,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 15, 0, 17, 20)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5449,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 17, 14, 12, 58)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5450,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 19, 21, 16, 14)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5451,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 19, 22, 17, 19)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5452,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 20, 1, 12, 50)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5453,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 20, 19, 58, 14)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5454,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 20, 21, 4, 55)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5455,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 20, 22, 5, 12)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5456,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 20, 22, 9, 44)",iOS,"(2017, 11, 12, 15, 42, 37)",Mensal
5457,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 21, 19, 14, 57)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5458,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 21, 22, 7, 49)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5459,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 21, 23, 45, 7)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5460,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 22, 1, 51, 0)",iOS,"(2017, 11, 12, 15, 42, 37)",Mensal
5461,e7cd453401e4df0a9d534b1902ac92b666d7a21f8130b5fb0cd56647e0d7a075,"(2017, 11, 24, 0, 18, 3)",Website,"(2017, 11, 12, 15, 42, 37)",Mensal
5462,94af735853d80d864c77e5ad9988279d2af1c6c505030381ad16103901f486c5,"(2017, 11, 19, 11, 1, 21)",Android,"(2017, 11, 21, 0, 1, 49)",Mensal
5463,94af735853d80d864c77e5ad9988279d2af1c6c505030381ad16103901f486c5,"(2017, 11, 19, 13, 18, 24)",Android,"(2017, 11, 21, 0, 1, 49)",Mensal
5464,94af735853d80d864c77e5ad9988279d2af1c6c505030381ad16103901f486c5,"(2017, 11, 20, 23, 49, 4)",Android,"(2017, 11, 21, 0, 1, 49)",Mensal
5465,94af735853d80d864c77e5ad9988279d2af1c6c505030381ad16103901f486c5,"(2017, 11, 21, 23, 25, 19)",Android,"(2017, 11, 21, 0, 1, 49)",Mensal
5466,94af735853d80d864c77e5ad9988279d2af1c6c505030381ad16103901f486c5,"(2017, 11, 25, 22, 54, 41)",Android,"(2017, 11, 21, 0, 1, 49)",Mensal
5467,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 14, 13, 22, 45)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5468,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 15, 21, 42, 0)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5469,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 16, 0, 51, 14)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5470,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 16, 8, 25, 20)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5471,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 16, 10, 38, 23)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5472,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 13, 52, 41)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5473,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 14, 21, 1)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5474,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 14, 21, 8)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5475,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 19, 43, 42)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5476,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 19, 44, 58)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5477,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 20, 37, 43)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5478,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 20, 44, 15)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5479,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 20, 45, 11)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5480,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 21, 57, 30)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5481,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 22, 2, 17)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5482,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 18, 22, 11, 48)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5483,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 20, 7, 17, 59)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5484,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 20, 7, 18, 5)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5485,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 20, 19, 14, 22)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5486,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 20, 19, 14, 28)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5487,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 21, 1, 6, 38)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5488,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 21, 1, 9, 34)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5489,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 21, 1, 13, 42)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5490,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 21, 10, 27, 46)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5491,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 21, 12, 29, 56)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5492,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 11, 11, 25)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5493,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 11, 11, 41)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5494,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 11, 54, 9)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5495,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 2, 35)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5496,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 2, 36)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5497,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 2, 38)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5498,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 2, 41)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5499,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 3, 16)",Webapp,"(2017, 11, 30, 0, 24, 34)",Mensal
5500,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 3, 19)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5501,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 3, 22)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5502,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 5, 8)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5503,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 5, 21)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5504,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 5, 31)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5505,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 13, 46)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5506,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 22, 23, 13, 48)",iOS,"(2017, 11, 30, 0, 24, 34)",Mensal
5507,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 29, 23, 57, 26)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5508,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 30, 1, 0, 11)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5509,b15040dd3a362512c788f1b090126324964379e830a0cf689a368d23154eb4dd,"(2017, 11, 30, 8, 34, 57)",Website,"(2017, 11, 30, 0, 24, 34)",Mensal
5510,2c9d778bd9b3ea644f52945eb68d82704dacbbb5f7821ac575259edfc4aa5cc3,"(2017, 11, 30, 14, 23, 48)",Website,"(2017, 11, 30, 15, 26, 10)",Mensal
5511,2c9d778bd9b3ea644f52945eb68d82704dacbbb5f7821ac575259edfc4aa5cc3,"(2017, 11, 30, 15, 24, 17)",Website,"(2017, 11, 30, 15, 26, 10)",Mensal
5512,2c9d778bd9b3ea644f52945eb68d82704dacbbb5f7821ac575259edfc4aa5cc3,"(2017, 11, 30, 16, 24, 38)",Website,"(2017, 11, 30, 15, 26, 10)",Mensal
5513,f6c8908303962773d966dd18d42100a99c2df5ced4c23d79666a8d8186fbad8b,"(2017, 11, 15, 14, 12, 21)",Website,"(2017, 11, 15, 14, 26, 26)",Mensal
5514,f6c8908303962773d966dd18d42100a99c2df5ced4c23d79666a8d8186fbad8b,"(2017, 11, 25, 16, 59, 42)",Webapp,"(2017, 11, 15, 14, 26, 26)",Mensal
5515,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 13, 11, 39, 23)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5516,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 13, 12, 39, 18)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5517,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 13, 13, 39, 19)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5518,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 13, 14, 39, 43)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5519,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 13, 15, 56, 21)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5520,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 13, 16, 31, 46)",Android,"(2017, 11, 13, 11, 17, 38)",Mensal
5521,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 14, 13, 3, 32)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5522,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 14, 14, 4, 3)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5523,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 14, 15, 12, 13)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5524,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 14, 16, 12, 28)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5525,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 14, 17, 26, 6)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5526,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 14, 18, 47, 33)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5527,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 14, 19, 48, 9)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5528,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 14, 22, 30, 42)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5529,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 16, 0, 7, 18)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5530,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 16, 1, 7, 52)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5531,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 16, 11, 7, 12)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5532,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 16, 12, 7, 26)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5533,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 16, 13, 7, 55)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5534,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 20, 13, 37, 22)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5535,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 20, 14, 45, 13)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5536,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 20, 15, 52, 20)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5537,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 20, 16, 56, 37)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5538,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 20, 17, 59, 18)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5539,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 20, 19, 17, 6)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5540,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 20, 23, 49, 13)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5541,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 21, 1, 21, 16)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5542,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 21, 8, 41, 37)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5543,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 21, 10, 5, 46)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5544,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 21, 12, 56, 19)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5545,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 21, 14, 7, 36)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5546,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 22, 0, 21, 31)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5547,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 22, 15, 4, 51)",Android,"(2017, 11, 13, 11, 17, 38)",Mensal
5548,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 24, 22, 35, 43)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5549,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 25, 13, 26, 15)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5550,4f052e3f10a8f43b0ec31b332ac278068186da5340bba888497addad43552499,"(2017, 11, 29, 15, 27, 26)",Website,"(2017, 11, 13, 11, 17, 38)",Mensal
5551,51791a72619631e96c25ab91993f4115734e6942c9655974e648aee63b12085c,"(2017, 11, 12, 12, 8, 12)",Website,"(2017, 11, 12, 12, 39, 5)",Mensal
5552,51791a72619631e96c25ab91993f4115734e6942c9655974e648aee63b12085c,"(2017, 11, 12, 13, 8, 19)",Website,"(2017, 11, 12, 12, 39, 5)",Mensal
5553,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 11, 22, 24, 30)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5554,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 11, 23, 26, 12)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5555,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 15, 21, 33, 18)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5556,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 15, 23, 59, 58)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5557,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 16, 1, 2, 59)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5558,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 16, 1, 4, 24)",Android,"(2017, 11, 11, 22, 43, 17)",Mensal
5559,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 16, 10, 46, 30)",Android,"(2017, 11, 11, 22, 43, 17)",Mensal
5560,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 16, 21, 20, 51)",Android,"(2017, 11, 11, 22, 43, 17)",Mensal
5561,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 17, 21, 18, 33)",Android,"(2017, 11, 11, 22, 43, 17)",Mensal
5562,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 19, 15, 9, 29)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5563,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 19, 15, 46, 0)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5564,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 19, 15, 47, 1)",Android,"(2017, 11, 11, 22, 43, 17)",Mensal
5565,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 21, 18, 34, 30)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5566,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 21, 18, 41, 36)",Android,"(2017, 11, 11, 22, 43, 17)",Mensal
5567,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 21, 19, 38, 51)",Website,"(2017, 11, 11, 22, 43, 17)",Mensal
5568,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 21, 21, 52, 21)",Android,"(2017, 11, 11, 22, 43, 17)",Mensal
5569,71e7dfef5ff9b76f9ed9a760ec975537d49fc329d7e9dc6a0537e7ba36c35048,"(2017, 11, 22, 21, 36, 23)",Android,"(2017, 11, 11, 22, 43, 17)",Mensal
5570,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 5, 22, 4, 4)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5571,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 6, 2, 42, 8)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5572,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 8, 0, 44, 3)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5573,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 8, 1, 59, 31)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5574,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 12, 18, 34, 0)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5575,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 12, 20, 8, 38)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5576,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 13, 15, 48, 43)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5577,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 13, 17, 12, 22)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5578,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 15, 13, 0, 53)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5579,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 15, 14, 5, 49)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5580,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 15, 18, 3, 47)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5581,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 15, 21, 2, 21)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5582,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 15, 23, 16, 43)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5583,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 18, 18, 23, 19)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5584,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 23, 2, 32, 33)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5585,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 23, 15, 35, 26)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5586,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 23, 16, 40, 59)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5587,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 23, 18, 49, 8)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5588,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 23, 19, 53, 47)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5589,c7f16019ec9edd948ec45e52d6da76ba616c84285cd06ff76da172276fba16ea,"(2017, 11, 27, 23, 27, 7)",Website,"(2017, 11, 8, 0, 45, 43)",Mensal
5590,89dca42e4e35a055c597d6c50445828e7532608e213f6dd8afb0fe2597c1401e,"(2017, 11, 29, 14, 27, 7)",Website,"(2017, 11, 29, 14, 32, 56)",Mensal
5591,89dca42e4e35a055c597d6c50445828e7532608e213f6dd8afb0fe2597c1401e,"(2017, 11, 30, 20, 22, 23)",Website,"(2017, 11, 29, 14, 32, 56)",Mensal
5592,8f74e2ecd3c1ce27dfb2b6329f278ae58d75c43c0b314f79811e2c3939b8d1b8,"(2017, 11, 1, 0, 18, 10)",Website,"(2017, 11, 11, 15, 54, 29)",Mensal
